DATE,AAPL US Equity,MSFT US Equity,FB US Equity,GOOGL US Equity,V US Equity,INTC US Equity,CSCO US Equity,MA US Equity,JNJ US Equity,UNH US Equity,PFE US Equity,MRK US Equity,BRK/B US Equity,JPM US Equity,BAC  US Equity,WFC US Equity,AMZN US Equity,HD US Equity,DIS US Equity,NFLX US Equity,BA US Equity,MMM US Equity,GE US Equity,PG US Equity,KO US Equity,XOM US Equity,CVX US Equity,NEE US Equity,AMT US Equity,DWDP US Equity,T US Equity
2016-09-30,113.05,57.6,128.27,804.06,82.7,37.75,31.72,101.77,118.13,140,33.87,62.41,144.47,66.59,15.65,44.28,837.31,128.68,92.86,98.55,131.74,176.23,29.62,89.75,42.32,87.28,102.92,122.32,113.33,51.83,40.61
2016-10-03,112.52,57.42,128.77,800.38,82.86,37.66,31.5,101.88,118.81,138.49,33.68,62.52,143.76,66.51,15.63,43.83,836.74,128.5,92.49,102.63,132.38,175.04,29.64,88.66,42.03,87.05,102.45,121.13,112.25,52.42,40.77
2016-10-04,113,57.24,128.19,802.79,82.73,37.54,31.35,101.22,118.82,138.16,33.72,62.46,143.17,66.6,15.8,43.75,834.03,128.2,92.59,102.34,132.25,171.68,29.5,88.35,41.84,86.25,101.27,118.9,110.61,51.86,39.9
2016-10-05,113.05,57.64,128.47,801.23,83.35,37.99,31.59,102.4,119.18,137.6,33.9,62.8,144.15,67.69,16.11,44.99,844.36,127.58,92.45,106.28,134.66,172.39,29.5,88.85,41.81,87,102.23,118.54,107.44,52.7,39.16
2016-10-06,113.89,57.74,128.74,803.08,83.36,38.07,31.48,102.94,118.75,136.47,33.65,62.66,143.87,67.87,16.22,45.18,841.66,130.19,92.83,105.07,134.42,171.64,29.27,89.22,41.71,87.04,102.18,118.03,108.51,53.59,39.11
2016-10-07,114.06,57.8,128.99,800.71,82.88,38.1,31.47,102.25,119.24,136.66,33.56,62.77,144.52,68.11,16.13,45.33,839.43,128.31,92.49,104.82,133.85,171.33,29.08,90,41.73,86.74,102.27,121.74,108.51,52.99,38.87
2016-10-10,116.05,58.04,130.24,814.17,83.12,38.02,31.47,102.65,119.8,138.08,33.61,63.9,145.2,68.64,16.3,45.65,841.71,127.25,92.49,103.33,135.84,171.14,28.86,89.06,41.73,88.44,103.98,122.78,109.43,53.54,39.01
2016-10-11,116.3,57.19,128.88,809.57,82.04,37.27,31.04,101.35,117.64,134.75,33.13,61.93,143.95,68.31,16.11,45.45,831,125.85,91.86,100.59,133.74,169.68,28.92,88.54,41.54,87.74,103.04,121.15,108.94,53.52,39.1
2016-10-12,117.34,57.11,129.05,811.77,82.25,37.13,30.34,101.36,117.97,135.1,33.07,61.66,144.91,68.13,16.03,45.32,834.09,126.69,91.41,99.5,133.16,169.72,28.9,88.57,41.78,87.13,102.15,122.98,111.54,53.21,39.33
2016-10-13,116.98,56.92,127.82,804.08,81.87,36.97,30.17,100.65,118.26,134.19,32.76,62.51,143.22,67.74,15.83,44.75,829.28,126.29,91.12,100.23,133.38,170.02,28.77,88.24,41.76,86.56,100.79,124.63,112.7,52.91,39.37
2016-10-14,117.63,57.42,127.88,804.6,82.45,37.45,30.18,100.88,117.56,133.92,32.66,62.14,144.18,67.52,16,44.71,822.96,126.42,91.3,101.47,133.5,170.33,28.89,88.43,41.67,86.54,101.08,124.03,113.35,53.38,39.22
2016-10-17,117.55,57.22,127.54,806.84,82.15,37.29,30.22,100.85,118.49,134.13,32.5,61.52,143.8,67.17,16.05,44.5,812.95,125.14,90.83,99.8,134,170.21,28.85,87.83,41.6,86.54,101.36,124.06,113.34,53,39.27
2016-10-18,117.47,57.66,128.57,821.49,81.58,37.75,30.44,101.73,115.41,143.39,32.69,62.09,144.3,67.7,16.26,44.95,817.65,125.74,91.17,118.79,135.1,169.95,28.98,87.45,41.97,86.77,101.79,125.11,114.15,53.69,39.36
2016-10-19,117.12,57.53,130.11,827.09,82.81,35.51,30.35,102.73,114.59,144.37,32.6,61.87,144.86,68.35,16.47,45.26,817.69,125.89,91.93,121.87,136.18,169.91,29.06,85.54,42.05,87.17,102.27,124.58,115.32,53.93,39.38
2016-10-20,117.06,57.25,130,821.63,82.5,35.43,30.16,102.55,114.87,145.07,32.54,61.92,144.49,68.26,16.56,44.93,810.32,126.25,92.03,123.35,135.84,169.86,29.07,84.93,41.93,87.21,101.87,124.13,114.83,53.82,38.65
2016-10-21,116.6,59.66,132.07,824.06,82.35,35.15,30.15,102.85,113.44,145.37,32.18,61.2,143.6,68.49,16.67,45.09,818.99,126.6,93.03,127.5,135.63,169.5,28.98,84.33,42.13,86.62,101.3,123.71,115.71,54.1,37.49
2016-10-24,117.65,61,133.28,835.74,83.17,35.26,30.46,103.19,113.61,144.69,32.13,60.75,143.83,68.87,16.77,45.52,838.09,127.78,93.37,127.33,137.45,171.27,28.92,84.1,42.56,86.91,100.66,124.38,116.75,54.24,36.86
2016-10-25,118.25,60.99,132.29,828.55,82.03,35.1,30.34,102.88,113.96,143.78,32.28,61.95,143.42,68.8,16.72,45.72,835.18,123.34,92.75,126.51,139.02,166.23,28.65,86.97,42.54,86.72,100.77,125.52,116.75,54.11,36.7
2016-10-26,115.59,60.63,131.04,822.1,81.75,34.92,30.55,103.22,114.56,142.23,32.4,60.87,143.94,69.13,16.87,46.15,822.59,122.71,93.49,126.97,145.54,166.51,28.87,87.4,42.44,87.09,101.19,126.2,115.67,53.76,36.43
2016-10-27,114.48,60.1,129.69,817.35,81.92,34.81,30.38,103.6,115.7,141.94,32.48,61.29,144.45,69.23,16.91,46.41,818.36,122.26,94.02,126.47,143.31,165.76,28.63,86.58,42.12,86.92,99.92,125.12,115.4,54.56,36.52
2016-10-28,113.72,59.87,131.29,819.56,82.22,34.74,30.59,106.9,115.33,140.35,31.93,58.84,144,69.11,16.68,46.23,776.32,123.58,93.85,126.57,143.01,165.77,29.22,86.84,42.23,84.78,103.82,125.73,116.13,53.92,36.51
2016-10-31,113.54,59.92,130.99,809.9,82.51,34.87,30.68,107.02,115.99,141.33,31.71,58.72,144.3,69.26,16.5,46.01,789.82,122.01,92.69,124.87,142.43,165.3,29.1,86.8,42.4,83.32,104.75,128,117.19,53.81,36.79
2016-11-01,111.49,59.8,129.5,805.48,81.62,34.52,30.48,104.96,115.34,139.43,31.07,59.3,143.63,68.97,16.61,45.99,785.41,119.89,92.39,123.3,142.41,164.25,28.88,86.85,42.12,83.65,106.48,125.89,115.15,53.78,36.56
2016-11-02,111.59,59.43,127.17,788.42,80.58,34.6,30.39,104,114.86,138.98,30.63,58.84,143.19,68.68,16.48,45.24,765.56,120.29,91.91,122.34,140.75,165.73,28.49,86.74,42.05,83.45,105.39,123.68,112.91,53.6,36.37
2016-11-03,109.83,59.21,120,782.19,80.65,33.93,30.32,103.78,115.03,137.83,29.89,58.43,143.64,68.38,16.48,45.34,767.03,120.18,93.37,122.14,140.02,166.83,28.28,86.6,42.03,83.66,105.39,123.84,113.27,53.26,36.63
2016-11-04,108.84,58.71,120.75,781.1,80.36,33.61,30.19,103.03,115.11,137.71,30,58.82,142.95,67.76,16.55,44.6,755.05,120.91,92.45,122.03,139.54,166.48,28.44,85.08,41.69,83.57,104.78,123.18,112.98,53.13,36.5
2016-11-07,110.41,60.42,122.15,802.03,82.51,34.69,30.94,105.96,116.66,141.93,30.38,60.05,146.91,69.88,17.01,45.4,784.93,123.75,94.43,124.58,143.03,169.74,29.31,86.56,42.46,85.45,106.85,124.66,115.19,53.65,36.81
2016-11-08,111.06,60.47,124.22,811.98,82.88,34.74,31,105.7,117.05,142.9,30,60.51,147.79,70.03,17,45.54,787.75,124.25,94.38,124.34,142.2,171.03,29.42,87.46,42.88,85.31,107.29,125.17,115.93,53.43,36.99
2016-11-09,110.88,60.17,123.18,805.59,83.24,34.75,31.36,106.19,120.31,141.9,32.12,64.18,151.28,73.25,17.97,47.99,771.88,126.02,94.64,122.19,145.09,170.39,29.63,85.93,42.27,86.25,107.64,117.49,109.22,53.87,37.44
2016-11-10,107.79,58.7,120.8,780.29,81.87,34.5,31,104.5,119.54,146.13,33.49,64.96,156.06,76.65,18.76,51.63,742.38,129.03,94.96,115.42,147.69,174.28,30.41,82.96,40.94,87.05,107.79,115.06,105.71,54.15,36.57
2016-11-11,108.43,59.02,119.02,771.75,81.88,34.61,31.36,104.62,118.47,146.42,32.59,63.95,156.92,76.69,19.02,51.73,739.01,129.85,97.68,114.78,148.52,175.08,30.71,83.58,41.03,85.67,106.64,113.54,105.71,53.65,36.51
2016-11-14,105.71,58.12,115.08,753.22,78.38,34.48,31.37,101.14,116.6,152.28,32.38,63.53,157.93,79.51,20.08,53.22,719.07,127.67,97.92,113.38,149.99,172.91,30.51,83,41.17,85.28,106.59,114.44,102.57,53.46,36.13
2016-11-15,107.11,58.87,117.2,775.16,78.57,34.91,31.7,102.48,116.32,152.23,32.23,63.65,157.46,79.36,20.16,52.59,743.24,124.4,97.7,113.59,148.11,174.24,30.75,83.62,41.44,86.82,108.96,115.03,103.49,53.17,36.77
2016-11-16,109.99,59.65,116.34,779.98,80.08,34.84,31.57,104,116.36,151.5,31.96,62.63,157.08,77.4,19.75,51.68,746.49,125.33,99.12,115.19,146.44,172.01,30.74,83.19,41.26,85.75,108.35,114.29,105.43,53.18,37.15
2016-11-17,109.95,60.64,117.79,786.16,81.07,35.02,30.05,104.45,116.57,150.77,31.73,62.7,158.39,78.02,20.08,52.49,756.4,128.93,99.37,115.03,145.33,172.77,30.79,83.07,41.12,85.23,108.12,114.78,105.54,53.36,37.41
2016-11-18,110.06,60.35,117.02,775.97,80.82,34.95,30.18,104.78,115.36,149.45,31.48,61.87,157.75,77.71,20,52.82,760.16,128.33,98.24,115.21,146.35,172.96,30.67,82,40.91,85.28,109.2,114.09,105.09,53.23,37.56
2016-11-21,111.73,60.86,121.77,784.8,81.69,34.98,30.05,105.94,115,150.41,31.57,62.3,158.71,78.05,20.33,52.12,780,128.22,97.63,117.96,147.02,171.52,30.87,82.64,41.36,86.49,110.18,114.35,105.91,54,37.74
2016-11-22,111.8,61.12,121.47,785,79.93,35.48,29.89,105.93,112.74,152.26,31.33,61.7,158.66,78.53,20.3,52.22,785.33,130.98,97.71,118.04,149.52,171.91,31.18,82.76,41.37,86.68,110.62,113.83,107.98,54.33,38.55
2016-11-23,111.23,60.4,120.84,779,79.57,35.2,29.71,104.56,113.07,153.54,31.42,61.64,158.11,78.86,20.56,52.16,780.12,131.21,98.26,117.69,149.74,172.25,31.34,82.68,41.12,86.92,111,113.42,106.78,54.07,38.73
2016-11-25,111.79,60.53,120.38,780.23,80.13,35.44,30.09,105.73,114.13,152.81,31.69,62.21,158.18,78.83,20.86,52.62,780.37,131.57,98.82,117.41,150.04,173.49,31.44,83.46,41.53,87.12,111,114.76,107.3,54.18,39.21
2016-11-28,111.57,60.61,120.41,785.79,79.08,35.51,29.92,103.36,113.13,152.11,31.54,61.8,156.97,78.32,20.3,51.58,766.77,130.64,98.97,116.93,149.77,172.5,31.25,83.07,41.75,86.47,110.5,116.3,106.11,54.32,39.54
2016-11-29,111.46,61.09,120.87,789.44,79.15,35.31,29.83,103.82,112.48,157.59,31.92,62.19,157.68,78.92,20.29,51.86,762.52,129.62,99.67,117.51,151.64,172.77,31.05,82.89,41.15,85.9,109.34,117.27,106.05,53.99,39.48
2016-11-30,110.52,60.26,118.42,775.88,77.32,34.7,29.82,102.2,111.3,158.32,32.14,61.19,157.44,80.17,21.12,52.92,750.57,129.4,99.12,117,150.56,171.74,30.76,82.46,40.35,87.3,111.56,114.23,102.27,55.72,38.63
2016-12-01,109.49,59.2,115.1,764.33,75.43,33.76,29.45,100.18,111.38,160.94,31.46,60.76,160.12,81.79,21.5,54.34,743.65,129.47,98.94,117.22,152.39,172.63,31.39,81.86,40.17,87.24,113.29,112.95,100.98,56.11,38.88
2016-12-02,109.9,59.25,115.4,764.46,75.72,34.16,29.25,101.1,111.96,160.73,31.63,61.13,159.39,81.6,21.23,53.58,740.34,129.87,98.5,120.81,152.25,172.43,31.34,82.4,40.36,87.04,113,114.41,102.57,55.42,38.61
2016-12-05,109.11,60.22,117.43,778.22,77.31,34.39,29.53,103.55,111.94,157.63,31.59,60.25,160.21,83.26,21.84,54.35,759.36,129.68,99.96,119.16,152.16,171.62,31.11,82.99,40.62,87.48,113.25,115,102.04,56.06,38.63
2016-12-06,109.95,59.95,117.31,776.18,77.11,34.72,29.33,102,112.06,157.32,31.56,60.28,161.34,83.69,22.16,55.55,764.72,128.74,100.66,124.57,152.24,171.8,31.17,82.91,40.57,87.56,112.76,114.75,100.85,56.22,39.35
2016-12-07,111.03,61.37,117.95,791.47,79.31,35.5,29.95,105.25,111.1,159.4,31.19,60.06,164.69,84.07,22.57,57.28,770.42,132.46,101.99,125.39,154.14,176.05,31.6,84.18,41.29,88.07,114.44,117.68,102.2,56.9,40.45
2016-12-08,112.12,61.01,118.91,795.17,79.28,35.7,29.95,104.82,110.99,159.32,30.94,60.12,164.11,85.12,22.95,57.29,767.33,132.53,103.38,123.24,155.39,175.88,31.53,83.5,40.98,88.32,115.17,116.87,102.39,57.43,40.41
2016-12-09,113.95,61.97,119.68,809.45,79.14,35.76,30.06,104.41,112.26,160.12,31.7,61.23,164.86,85.49,23.09,57.14,768.66,133.39,104.86,122.88,156.49,178.49,31.78,84.37,42,89,115.81,116.49,102.91,57.71,40.38
2016-12-12,113.3,62.17,117.77,807.9,78.5,35.97,30.17,103.28,115.36,159.49,32.4,61.72,166.12,84.73,22.61,55.78,760.12,134.58,104.06,122.83,157.16,179.64,31.86,85.13,41.9,90.98,117.15,117.45,103.89,58.27,41.12
2016-12-13,115.19,62.98,120.31,815.34,79.2,36.8,30.59,103.32,115.89,160.54,32.83,61.79,166.62,84.76,22.61,55.84,774.34,136.54,103.85,123.78,156.66,178.83,31.74,85.18,41.76,92.58,117.42,119.02,106.13,58.15,41.36
2016-12-14,115.19,62.68,120.21,817.89,79.13,36.55,30.46,103.28,114.99,159.86,32.82,61.8,165.06,84.73,22.67,54.7,768.82,135.98,104.05,123.44,154.47,176.6,31.5,84.37,41.21,90.58,115.96,116.03,106.5,57.66,41.1
2016-12-15,115.82,62.58,120.57,815.65,79.5,36.79,30.63,104.35,115.89,160.62,32.75,62.37,165.73,86,23.16,55.19,761,135.84,104.39,125,153.77,176.02,31.26,84.68,41.55,90.89,117.05,117.03,106.06,58.35,41.5
2016-12-16,115.97,62.3,119.87,809.84,78.35,36.31,30.59,103.43,115.88,163.94,32.84,62.44,164.76,84.94,22.66,55.34,757.77,135.11,103.91,124.22,154.5,177.45,31.75,84.68,41.74,91.18,118.08,118.9,105.8,58.41,41.67
2016-12-19,116.64,63.62,119.24,812.5,78.1,36.89,30.75,103.54,116.02,161.54,32.83,61.14,165.35,85.43,22.48,55.22,766,135.44,105.3,125.45,156.18,178.16,31.92,84.71,41.67,90.42,117.65,119.22,106.95,58.78,42.12
2016-12-20,116.95,63.54,119.09,815.2,78.36,37.21,30.56,104.54,115.66,161.59,32.85,60.5,166.36,86.53,22.71,56.1,771.22,137.11,105.46,125.12,156.39,178.65,32.25,84.57,41.66,90.43,117.95,119.3,106.98,58.8,42.47
2016-12-21,117.06,63.54,119.04,812.2,78.14,36.98,30.42,104.17,115.31,161.33,32.4,59.43,165.95,86.75,22.63,55.71,770.6,136.83,105.56,126.5,157.48,178.43,32.13,84.28,41.57,90.28,117.91,118.6,106.6,59.08,42.36
2016-12-22,116.29,63.55,117.4,809.68,77.9,36.93,30.46,104.31,115.44,161.58,32.34,59.58,166.03,86.89,22.54,55.75,766.34,135.43,105.42,125.58,157.46,179.2,31.82,84.47,41.55,90.87,118.77,118.9,106.6,58.75,42.72
2016-12-23,116.52,63.24,117.27,807.8,78.15,36.97,30.53,104.71,115.96,163.03,32.48,59.56,165.32,87.05,22.6,55.96,760.59,135.05,105.15,125.59,157.81,178.75,31.88,84.96,41.6,90.71,118.42,119.23,106.03,58.43,42.73
2016-12-27,117.26,63.28,118.01,809.93,78.35,37.07,30.68,104.8,115.91,162.64,32.53,59.79,164.95,87.13,22.61,55.95,771.4,135.26,105.17,128.35,157.48,178.92,31.9,84.6,41.61,90.75,118.22,119.25,106.29,58.42,42.65
2016-12-28,116.76,62.99,116.92,804.57,78.3,36.63,30.42,103.68,115.1,161.44,32.35,59.27,163.75,86.5,22.33,55.32,772.13,135.07,104.3,125.89,156.1,178.08,31.7,84.07,41.39,90.3,117.91,118.65,105.84,57.9,42.52
2016-12-29,116.73,62.9,116.35,802.88,78.33,36.66,30.46,103.77,115.49,161.04,32.49,59.04,163.05,85.89,22,54.84,765.15,135.1,104.56,125.33,155.69,178.41,31.71,84.35,41.6,90.35,117.82,120.18,106.39,57.42,42.66
2016-12-30,115.82,62.14,115.05,792.45,78.02,36.27,30.22,103.25,115.21,160.04,32.48,58.87,162.98,86.29,22.1,55.11,749.87,134.08,104.22,123.8,155.68,178.57,31.6,84.08,41.46,90.26,117.7,119.46,105.68,57.22,42.53
2017-01-03,116.15,62.58,116.86,808.01,79.5,36.6,30.54,105.39,115.84,161.45,33,60.15,163.83,87.23,22.53,56,753.67,134.31,106.08,127.49,156.97,178.05,31.69,84.2,41.8,90.89,117.85,118.72,106.15,57.6,43.02
2017-01-04,116.02,62.3,118.69,807.77,80.15,36.41,30.1,106.39,115.65,161.91,33.29,60.13,164.08,86.91,22.95,56.05,757.18,135.5,107.44,129.41,158.62,178.32,31.7,84.5,41.65,89.89,117.82,119.07,106.34,58.06,42.77
2017-01-05,116.61,62.3,120.67,813.02,81.09,36.35,30.17,106.99,116.86,162.18,33.61,60.11,163.3,86.11,22.68,55.18,780.45,133.9,107.38,131.81,158.71,177.71,31.52,85.06,41.75,88.55,117.31,119,105.97,57.8,42.65
2017-01-06,117.91,62.84,123.41,825.21,82.21,36.48,30.23,107.76,116.3,162.41,33.48,60.27,163.41,86.12,22.68,55.04,795.99,133.53,108.98,131.07,159.1,178.23,31.61,85.03,41.74,88.5,116.84,118.65,105.27,57.44,41.32
2017-01-09,118.99,62.64,124.9,827.18,81.75,36.61,30.18,107.55,116.28,161.95,33.47,61.1,162.02,86.18,22.55,54.24,796.92,134.31,108.36,130.95,158.32,177.27,31.46,84.4,41.32,87.04,115.84,118.35,105.02,57.79,40.8
2017-01-10,119.11,62.62,124.35,826.01,81.31,36.54,30.38,107.32,116.16,161.58,33.44,59.92,161.47,86.43,22.94,54.62,795.9,136.1,108.38,129.89,159.07,176.58,31.37,83.49,41.04,85.93,114.96,118.58,103.5,57.67,40.81
2017-01-11,119.75,63.19,126.09,829.86,81.8,36.95,30.15,107.81,114.73,161.89,32.83,61.63,162.23,87.08,23.07,54.8,799.02,135.7,109.44,130.5,159.4,177.89,31.47,83.75,41.05,86.81,115.93,119.41,103.83,58.26,40.61
2017-01-12,119.25,62.61,126.62,829.53,81.37,36.71,30.04,108.71,114.62,162.36,32.6,62.21,161.41,86.24,22.92,54.5,813.64,135.07,107.53,129.18,158.29,177.44,31.39,83.84,40.95,86.34,116.16,119.5,104.2,58.29,41.01
2017-01-13,119.04,62.7,128.34,830.94,81.17,36.79,30.07,108.7,114.6,161.8,32.52,62.34,161.9,86.7,23.01,55.31,817.14,135.04,108.06,133.7,158.83,177.39,31.36,84.01,40.88,86.35,116.38,119.05,103.45,57.8,40.96
2017-01-17,120,62.53,127.87,827.46,81.26,36.8,29.99,108.4,114.87,160.66,32.06,61.48,159.64,83.55,22.05,53.78,809.72,135.93,107.97,132.89,157.67,177.26,31.27,85.21,41.22,87.36,116.28,120.22,105.17,57.33,41.11
2017-01-18,119.99,62.5,127.92,829.02,81.59,36.76,30.03,108.66,114.7,157.74,32.03,61.17,160.49,83.94,22.63,54.27,807.48,136.16,108.16,133.26,158.32,178.49,31.23,84.93,41.29,86.28,115.94,120.03,105.67,57.71,40.8
2017-01-19,119.78,62.3,127.55,824.37,81.73,36.57,29.98,108.53,114.2,158.7,31.7,60.33,159.41,83.3,22.53,54.58,809.04,135.39,107.28,138.41,159,178.68,31.21,84.7,41.14,84.73,115.58,119.28,104.44,57.09,41
2017-01-20,120,62.74,127.04,828.17,81.84,36.94,30.1,109.96,114.15,158.66,31.77,62.53,160.21,83.67,22.64,55.07,808.33,135.6,107.66,138.6,159.53,178.49,30.53,87.45,41.32,85.89,115.6,119.26,104.2,57.38,41.45
